"","PK_RANDOM_SAMPLE_LOCATION","FK_EPA_RANDOM_ID","NEST1_WT","EPA_OVERSAMPLE","EPA_DIVISION","STRATUM","MULTIDENSITY_CATEGORY","WELL_DENSITY","WELL_WEIGHT","AQUIFER_WEIGHT","RESOURCE_TYPE","REPORTING_UNIT","RANDOM_LATITUDE","RANDOM_LONGITUDE","HYDROLOGIC_UNIT_CODE","HYDROLOGIC_UNIT_NAME","CAN_BE_SAMPLED","EXCLUSION_CATEGORY","EXCLUSION_CRITERIA","SAMPLED_DATE","HECTARES","ANALYSIS_SUITE","LOCATIONAL_DATUM","FK_PROJECT","FK_STATION","SAMPLE_LATITUDE","SAMPLE_LONGITUDE","FK_WELL_LISTFRAME_ID","NUTRIENT_WATERSHED_REGION","SCI_DO_BIOREGION_2012"
"740","Z5-CA-12041","FLGW18001-1641",NA,NA,NA,"ZONE 5 - CONFINED",0.136425296759,3.2219e-11,7.330018873028,NA,"CONFINED AQUIFER","ZONE 5",281534.009,813450.139,3090101,"KISSIMMEE","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"WGS84","Z5CA1802",1053,281533.985,813450.121,7142,NA,NA
"741","Z5-CA-12042","FLGW18001-1642",NA,NA,NA,"ZONE 5 - CONFINED",0.136425296759,1.2556e-11,7.330018873028,NA,"CONFINED AQUIFER","ZONE 5",275223.038,810307.774,3090101,"KISSIMMEE","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"WGS84","Z5CA1802",3265,275223.038,810307.774,11816,NA,NA
"742","Z5-CA-12043","FLGW18001-1643",NA,NA,NA,"ZONE 5 - CONFINED",0.136425296759,2.7252e-11,7.330018873028,NA,"CONFINED AQUIFER","ZONE 5",262540.648,820454.224,3100103,"CHARLOTTE HARBOR","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"WGS84","Z5CA1802",3090,262540.648,820454.224,6926,NA,NA
"743","Z5-CA-12044","FLGW18001-1644",NA,NA,NA,"ZONE 5 - CONFINED",0.076077571909,6.8885e-11,13.144478391087,NA,"CONFINED AQUIFER","ZONE 5",261332.702,814732.635,3090204,"BIG CYPRESS SWAMP","Y",NA,NA,2018-03-28,NA,NA,"HPGN","Z5CA1802",12149,261332.748,814732.65,5605,NA,NA
"744","Z5-CA-12045","FLGW18001-1645",NA,NA,NA,"ZONE 5 - CONFINED",0.081314299121,6.4449e-11,12.297960024358,NA,"CONFINED AQUIFER","ZONE 5",281850,812540,3090101,"KISSIMMEE","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"NAD27","Z5CA1802",5610,281850,812540,1932,NA,NA
"745","Z5-CA-12046","FLGW18001-1646",NA,NA,NA,"ZONE 5 - CONFINED",0.095375701169,5.4947e-11,10.484850834629,NA,"CONFINED AQUIFER","ZONE 5",264633,812830,3090205,"CALOOSAHATCHEE","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"NAD27","Z5CA1802",4391,264633,812830,1103,NA,NA
"746","Z5-CA-12047","FLGW18001-1647",NA,NA,NA,"ZONE 5 - CONFINED",0.063337138605,8.2741e-11,15.78852505848,NA,"CONFINED AQUIFER","ZONE 5",263114.267,814834.318,3090204,"BIG CYPRESS SWAMP","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"NAD27","Z5CA1802",20791,263114.267,814834.318,7038,NA,NA
"747","Z5-CA-12048","FLGW18001-1648",NA,NA,NA,"ZONE 5 - CONFINED",0.097041095277,5.4004e-11,10.304912543992,NA,"CONFINED AQUIFER","ZONE 5",260916.332,813845.777,3090204,"BIG CYPRESS SWAMP","Y",NA,NA,2018-03-29,NA,NA,"WGS84","Z5CA1802",12140,260916.338,813845.754,5634,NA,NA
"748","Z5-CA-13001","FLGW19001-1601",NA,NA,NA,"ZONE 5 - CONFINED",0.135449256061,2.055e-11,7.382838629626,NA,"CONFINED AQUIFER","ZONE 5",263954.279,820829.952,3100103,"CHARLOTTE HARBOR","Y",NA,NA,2019-02-06,NA,NA,"WGS84","Z5CA1902",3116,263954.287,820829.962,6996,NA,NA
"749","Z5-CA-13002","FLGW19001-1602",NA,NA,NA,"ZONE 5 - CONFINED",0.135449256061,3.2238e-11,7.382838629626,NA,"CONFINED AQUIFER","ZONE 5",263256.75,820151.257,3100103,"CHARLOTTE HARBOR","Y",NA,NA,2019-02-19,NA,NA,"WGS84","Z5CA1902",24071,263257.173,820152.413,7005,NA,NA
"750","Z5-CA-13003","FLGW19001-1603",NA,NA,NA,"ZONE 5 - CONFINED",0.089178476399,6.0528e-11,11.213468096596,NA,"CONFINED AQUIFER","ZONE 5",275624.252,812529.225,3090101,"KISSIMMEE","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"HPGN","Z5CA1902",5801,275624.252,812529.225,1733,NA,NA
"751","Z5-CA-13004","FLGW19001-1604",NA,NA,NA,"ZONE 5 - CONFINED",0.094740972458,5.6974e-11,10.555095372711,NA,"CONFINED AQUIFER","ZONE 5",280153,812741,3090101,"KISSIMMEE","Y",NA,NA,2019-03-12,NA,NA,"NAD27","Z5CA1902",3431,280157.19,812731.011,13548,NA,NA
"752","Z5-CA-13005","FLGW19001-1605",NA,NA,NA,"ZONE 5 - CONFINED",0.102052081628,5.2892e-11,9.7989181999,NA,"CONFINED AQUIFER","ZONE 5",262507.791,812354.78,3090204,"BIG CYPRESS SWAMP","Y",NA,NA,2019-02-21,NA,NA,"WGS84","Z5CA1902",2844,262507.898,812354.767,5591,NA,NA
"753","Z5-CA-13006","FLGW19001-1606",NA,NA,NA,"ZONE 5 - CONFINED",0.094690016925,5.7005e-11,10.560775385601,NA,"CONFINED AQUIFER","ZONE 5",260901,814823,3090204,"BIG CYPRESS SWAMP","Y",NA,NA,2019-02-27,NA,NA,"NAD27","Z5CA1902",55299,260902.255,814823.225,5586,NA,NA
"754","Z5-CA-13007","FLGW19001-1607",NA,NA,NA,"ZONE 5 - CONFINED",0.091003961227,5.9313e-11,10.988532658494,NA,"CONFINED AQUIFER","ZONE 5",264200,815201,3090205,"CALOOSAHATCHEE","N","OTHERWISE UNSAMPLEABLE","CAN NOT LOCATE WELL",NA,NA,NA,"NAD27","Z5CA1902",3105,264200,815201,6971,NA,NA
"755","Z5-CA-13008","FLGW19001-1608",NA,NA,NA,"ZONE 5 - CONFINED",0.057451643898,9.3953e-11,17.405942322266,NA,"CONFINED AQUIFER","ZONE 5",281147,812118,3090101,"KISSIMMEE","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"NAD27","Z5CA1902",5588,281147,812118,1870,NA,NA
"756","Z5-CA-13009","FLGW19001-1609",NA,NA,NA,"ZONE 5 - CONFINED",0.074005534977,7.2937e-11,13.512502819013,NA,"CONFINED AQUIFER","ZONE 5",263630.188,813751.413,3090205,"CALOOSAHATCHEE","Y",NA,NA,2019-02-20,NA,NA,"NAD27","Z5CA1902",38279,263630.19,813751.494,6953,NA,NA
"757","Z5-CA-13010","FLGW19001-1610",NA,NA,NA,"ZONE 5 - CONFINED",0.135449256061,2.7059e-11,7.382838629626,NA,"CONFINED AQUIFER","ZONE 5",263117.912,820508.507,3100103,"CHARLOTTE HARBOR","Y",NA,NA,2019-02-13,NA,NA,"NAD27","Z5CA1902",3115,263117.878,820508.611,6994,NA,NA
"758","Z5-CA-13011","FLGW19001-1611",NA,NA,NA,"ZONE 5 - CONFINED",0.089561816522,6.0269e-11,11.165472506438,NA,"CONFINED AQUIFER","ZONE 5",264225.569,813217.727,3090205,"CALOOSAHATCHEE","Y",NA,NA,2019-02-07,NA,NA,"WGS84","Z5CA1902",4536,264225.562,813217.666,1069,NA,NA
"759","Z5-CA-13012","FLGW19001-1612",NA,NA,NA,"ZONE 5 - CONFINED",0.059807157533,9.0253e-11,16.720406741384,NA,"CONFINED AQUIFER","ZONE 5",282044.316,811906.392,3090101,"KISSIMMEE","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"WGS84","Z5CA1902",5617,282044.316,811906.392,1946,NA,NA
"760","Z5-CA-13013","FLGW19001-1613",NA,NA,NA,"ZONE 5 - CONFINED",0.087492404778,6.1694e-11,11.429563543625,NA,"CONFINED AQUIFER","ZONE 5",263326,815224,3090205,"CALOOSAHATCHEE","Y",NA,NA,2019-02-12,NA,NA,"NAD27","Z5CA1902",55300,263325.751,815225.127,6943,NA,NA
"761","Z5-CA-13014","FLGW19001-1614",NA,NA,NA,"ZONE 5 - CONFINED",0.135416608641,3.986e-11,7.384618548887,NA,"CONFINED AQUIFER","ZONE 5",265703.04,811812.331,3090103,"WESTERN OKEECHOBEE INFLOW","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"NAD27","Z5CA1902",4415,265703.04,811812.331,1149,NA,NA
"762","Z5-CA-13015","FLGW19001-1615",NA,NA,NA,"ZONE 5 - CONFINED",0.091392297141,5.9061e-11,10.941841175746,NA,"CONFINED AQUIFER","ZONE 5",264202,812603,3090205,"CALOOSAHATCHEE","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"NAD27","Z5CA1902",4532,264202,812603,1065,NA,NA
"763","Z5-CA-13016","FLGW19001-1616",NA,NA,NA,"ZONE 5 - CONFINED",0.116757193741,4.6231e-11,8.564782759501,NA,"CONFINED AQUIFER","ZONE 5",282531,810957,3080101,"UPPER ST. JOHNS","Y",NA,NA,2019-03-19,NA,NA,"NAD27","Z5CA1902",1351,282532.124,810956.216,11742,NA,NA
"764","Z5-CA-13017","FLGW19001-1617",NA,NA,NA,"ZONE 5 - CONFINED",0.085904075718,6.2835e-11,11.640891210778,NA,"CONFINED AQUIFER","ZONE 5",263333.6,812609.961,3090205,"CALOOSAHATCHEE","N","OTHERWISE UNSAMPLEABLE","MINIMUM PURGE TIME GREATER THAN 6 HOURS",NA,NA,NA,"WGS84","Z5CA1902",3071,263333.6,812609.961,14104,NA,NA
"765","Z5-CA-13018","FLGW19001-1618",NA,NA,NA,"ZONE 5 - CONFINED",0.109944238549,4.9095e-11,9.095519812607,NA,"CONFINED AQUIFER","ZONE 5",263814.254,815527.363,3090205,"CALOOSAHATCHEE","Y",NA,NA,2019-02-05,NA,NA,"WGS84","Z5CA1902",29147,263814.254,815527.363,7003,NA,NA
"766","Z5-CA-13019","FLGW19001-1619",NA,NA,NA,"ZONE 5 - CONFINED",0.135449256061,3.7066e-11,7.382838629626,NA,"CONFINED AQUIFER","ZONE 5",274529.59,812722.001,3090101,"KISSIMMEE","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"WGS84","Z5CA1902",5788,274529.59,812722.001,1681,NA,NA
"767","Z5-CA-13020","FLGW19001-1620",NA,NA,NA,"ZONE 5 - CONFINED",0.055239868059,9.7715e-11,18.102867279466,NA,"CONFINED AQUIFER","ZONE 5",281538.661,811946.462,3090101,"KISSIMMEE","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"WGS84","Z5CA1902",5596,281538.661,811946.462,1898,NA,NA
"768","Z5-CA-13021","FLGW19001-1621",NA,NA,NA,"ZONE 5 - CONFINED",0.102052081628,5.2892e-11,9.7989181999,NA,"CONFINED AQUIFER","ZONE 5",262555,812425,3090204,"BIG CYPRESS SWAMP","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"NAD27","Z5CA1902",NA,NA,NA,5596,NA,NA
"769","Z5-CA-13022","FLGW19001-1622",NA,NA,NA,"ZONE 5 - CONFINED",0.080758415143,6.6838e-11,12.38261050857,NA,"CONFINED AQUIFER","ZONE 5",261318.715,814804.091,3090204,"BIG CYPRESS SWAMP","Y",NA,NA,2019-02-18,NA,NA,"WGS84","Z5CA1902",2863,261318.701,814804.091,5616,NA,NA
"770","Z5-CA-13023","FLGW19001-1623",NA,NA,NA,"ZONE 5 - CONFINED",0.077585721605,6.9572e-11,12.888969507628,NA,"CONFINED AQUIFER","ZONE 5",264610.437,814539.223,3090205,"CALOOSAHATCHEE","Y",NA,NA,2019-02-25,NA,NA,"NAD27","Z5CA1902",48869,264610.439,814539.224,6989,NA,NA
"771","Z5-CA-13024","FLGW19001-1624",NA,NA,NA,"ZONE 5 - CONFINED",0.135449256061,3.2468e-11,7.382838629626,NA,"CONFINED AQUIFER","ZONE 5",281534.009,813450.139,3090101,"KISSIMMEE","Y",NA,NA,2019-03-20,NA,NA,"WGS84","Z5CA1902",1053,281533.985,813450.121,7142,NA,NA
"772","Z5-CA-13025","FLGW19001-1625",NA,NA,NA,"ZONE 5 - CONFINED",0.104683722623,5.1563e-11,9.552583486191,NA,"CONFINED AQUIFER","ZONE 5",260916.325,813845.766,3090204,"BIG CYPRESS SWAMP","Y",NA,NA,2019-03-04,NA,NA,"WGS84","Z5CA1902",12140,260916.338,813845.754,5634,NA,NA
"773","Z5-CA-13026","FLGW19001-1626",NA,NA,NA,"ZONE 5 - CONFINED",0.135449256061,2.1241e-11,7.382838629626,NA,"CONFINED AQUIFER","ZONE 5",262709,820801,3100103,"CHARLOTTE HARBOR","N","OTHERWISE UNSAMPLEABLE","CAN NOT LOCATE WELL",NA,NA,NA,"NAD27","Z5CA1902",NA,NA,NA,7033,NA,NA
"774","Z5-CA-13027","FLGW19001-1627",NA,NA,NA,"ZONE 5 - CONFINED",0.091209650944,5.918e-11,10.963752077276,NA,"CONFINED AQUIFER","ZONE 5",264331.293,813406.042,3090205,"CALOOSAHATCHEE","Y",NA,NA,2019-02-07,NA,NA,"WGS84","Z5CA1902",3108,264331.296,813406.158,6975,NA,NA
"775","Z5-CA-13028","FLGW19001-1628",NA,NA,NA,"ZONE 5 - CONFINED",0.135449256061,2.0558e-11,7.382838629626,NA,"CONFINED AQUIFER","ZONE 5",282202.526,813845.228,3090101,"KISSIMMEE","Y",NA,NA,2019-03-21,NA,NA,"WGS84","Z5CA1902",3240,282202.477,813845.264,11795,NA,NA
"776","Z5-CA-13029","FLGW19001-1629",NA,NA,NA,"ZONE 5 - CONFINED",0.063253691254,8.5335e-11,15.809354049936,NA,"CONFINED AQUIFER","ZONE 5",263251.186,814757.498,3090204,"BIG CYPRESS SWAMP","Y",NA,NA,2019-02-20,NA,NA,"HPGN","Z5CA1902",12139,263251.183,814757.52,7020,NA,NA
"777","Z5-CA-13030","FLGW19001-1630",NA,NA,NA,"ZONE 5 - CONFINED",0.135449256061,1.3195e-11,7.382838629626,NA,"CONFINED AQUIFER","ZONE 5",271454.697,810739.274,3090103,"WESTERN OKEECHOBEE INFLOW","Y",NA,NA,2019-02-14,NA,NA,"HPGN","Z5CA1902",3078,271454.71,810739.284,6695,NA,NA
"778","Z5-CA-13031","FLGW19001-1631",NA,NA,NA,"ZONE 5 - CONFINED",0.135449256061,1.7285e-11,7.382838629626,NA,"CONFINED AQUIFER","ZONE 5",273932.25,810759.86,3090101,"KISSIMMEE","N","OTHERWISE UNSAMPLEABLE","MINIMUM PURGE TIME GREATER THAN 6 HOURS",NA,NA,NA,"NAD83","Z5CA1902",NA,NA,NA,31396,NA,NA
"779","Z5-CA-13032","FLGW19001-1632",NA,NA,NA,"ZONE 5 - CONFINED",0.062766838366,8.5997e-11,15.931979784807,NA,"CONFINED AQUIFER","ZONE 5",281610,811448,3090101,"KISSIMMEE","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"NAD27","Z5CA1902",5597,281610,811448,1902,NA,NA
"780","Z5-CA-13033","FLGW19001-1633",NA,NA,NA,"ZONE 5 - CONFINED",0.078557137496,6.8711e-11,12.729588066348,NA,"CONFINED AQUIFER","ZONE 5",262704.277,813400.55,3090204,"BIG CYPRESS SWAMP","Y",NA,NA,2019-03-07,NA,NA,"HPGN","Z5CA1902",12143,262704.261,813400.605,6986,NA,NA
"781","Z5-CA-14001","FLGW20001-1601",NA,NA,NA,"ZONE 5 - CONFINED",0.103367973228,5.2139e-11,9.674176331103,NA,"CONFINED AQUIFER","ZONE 5",262555,812425,3090204,"BIG CYPRESS SWAMP","N","OTHERWISE UNSAMPLEABLE","WELL DAMAGED",NA,NA,NA,"NAD27","Z5CA2002",NA,NA,NA,5596,NA,NA
"782","Z5-CA-14002","FLGW20001-1602",NA,NA,NA,"ZONE 5 - CONFINED",0.062882874525,8.5707e-11,15.902580910309,NA,"CONFINED AQUIFER","ZONE 5",263251.183,814757.52,3090204,"BIG CYPRESS SWAMP","Y",NA,NA,2020-03-16,NA,NA,"WGS84","Z5CA2002",12139,263251.183,814757.52,7020,NA,NA
"783","Z5-CA-14003","FLGW20001-1603",NA,NA,NA,"ZONE 5 - CONFINED",0.139402864602,2.7772e-11,7.173453736809,NA,"CONFINED AQUIFER","ZONE 5",281646.544,813643.955,3090101,"KISSIMMEE","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"WGS84","Z5CA2002",5601,281646.544,813643.955,1910,NA,NA
"784","Z5-CA-14004","FLGW20001-1604",NA,NA,NA,"ZONE 5 - CONFINED",0.068286320847,7.8925e-11,14.644221384364,NA,"CONFINED AQUIFER","ZONE 5",264057.472,814430.068,3090205,"CALOOSAHATCHEE","N","OTHERWISE UNSAMPLEABLE","CANNOT LOCATE WELL",NA,NA,NA,"WGS84","Z5CA2002",3091,264057.472,814430.068,6930,NA,NA
"785","Z5-CA-14005","FLGW20001-1605",NA,NA,NA,"ZONE 5 - CONFINED",0.086719599402,6.2149e-11,11.531418582397,NA,"CONFINED AQUIFER","ZONE 5",262931.524,812735.295,3090204,"BIG CYPRESS SWAMP","Y",NA,NA,2020-02-12,NA,NA,"HPGN","Z5CA2002",2861,262931.524,812735.295,5614,NA,NA
"786","Z5-CA-14006","FLGW20001-1606",NA,NA,NA,"ZONE 5 - CONFINED",0.139402864602,3.5706e-11,7.173453736809,NA,"CONFINED AQUIFER","ZONE 5",260140.214,813757.09,3090204,"BIG CYPRESS SWAMP","Y",NA,NA,2020-02-06,NA,NA,"WGS84","Z5CA2002",12135,260140.214,813757.09,5657,NA,NA
"787","Z5-CA-14007","FLGW20001-1607",NA,NA,NA,"ZONE 5 - CONFINED",0.057586958124,9.3589e-11,17.365042929536,NA,"CONFINED AQUIFER","ZONE 5",281147.876,812105.083,3090101,"KISSIMMEE","N","NO PERMISSION FROM OWNER","ACCESS DENIED BY PROPERTY/WELL OWNER",NA,NA,NA,"WGS84","Z5CA2002",5557,281147.876,812105.083,1285,NA,NA
"788","Z5-CA-14008","FLGW20001-1608",NA,NA,NA,"ZONE 5 - CONFINED",0.139402864602,3.5961e-11,7.173453736809,NA,"CONFINED AQUIFER","ZONE 5",270104.938,812127.04,3090103,"WESTERN OKEECHOBEE INFLOW","N","NO PERMISSION FROM OWNER","ACCESS DENIED BY PROPERTY/WELL OWNER",NA,NA,NA,"WGS84","Z5CA2002",3038,270104.938,812127.04,6590,NA,NA
"789","Z5-CA-14009","FLGW20001-1609",NA,NA,NA,"ZONE 5 - CONFINED",0.070118089717,7.6864e-11,14.261654931582,NA,"CONFINED AQUIFER","ZONE 5",261537.608,814611.423,3090204,"BIG CYPRESS SWAMP","Y",NA,NA,2020-02-05,NA,NA,"WGS84","Z5CA2002",12133,261537.608,814611.423,5653,NA,NA
"790","Z5-CA-14010","FLGW20001-1610",NA,NA,NA,"ZONE 5 - CONFINED",0.139402864602,1.8814e-11,7.173453736809,NA,"CONFINED AQUIFER","ZONE 5",262755.27,820908.877,3100103,"CHARLOTTE HARBOR","Y",NA,NA,2020-02-17,NA,NA,"WGS84","Z5CA2002",24056,262755.27,820908.877,7032,NA,NA
"791","Z5-CA-14011","FLGW20001-1611",NA,NA,NA,"ZONE 5 - CONFINED",0.070135414124,7.6845e-11,14.25813210762,NA,"CONFINED AQUIFER","ZONE 5",281853,812357,3090101,"KISSIMMEE","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"NAD27","Z5CA2002",5611,281853,812357,1933,NA,NA
"792","Z5-CA-14012","FLGW20001-1612",NA,NA,NA,"ZONE 5 - CONFINED",0.107369347028,5.0196e-11,9.313645166676,NA,"CONFINED AQUIFER","ZONE 5",264613.137,812227.794,3090205,"CALOOSAHATCHEE","Y",NA,NA,2020-02-19,NA,NA,"WGS84","Z5CA2002",3051,264613.137,812227.794,6662,NA,NA
"793","Z5-CA-14013","FLGW20001-1613",NA,NA,NA,"ZONE 5 - CONFINED",0.065185930088,8.2679e-11,15.340733784838,NA,"CONFINED AQUIFER","ZONE 5",261926.61,814545.531,3090204,"BIG CYPRESS SWAMP","N","OTHERWISE UNSAMPLEABLE","WELL DAMAGED",NA,NA,NA,"WGS84","Z5CA2002",12134,261926.61,814545.531,7035,NA,NA
"794","Z5-CA-14014","FLGW20001-1614",NA,NA,NA,"ZONE 5 - CONFINED",0.063511716468,8.4859e-11,15.74512634231,NA,"CONFINED AQUIFER","ZONE 5",281725,811457,3090101,"KISSIMMEE","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"NAD27","Z5CA2002",5603,281725,811457,1916,NA,NA
"795","Z5-CA-14015","FLGW20001-1615",NA,NA,NA,"ZONE 5 - CONFINED",0.139402864602,5.218e-12,7.173453736809,NA,"CONFINED AQUIFER","ZONE 5",264026,810403,3090202,"EVERGLADES","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"NAD27","Z5CA2002",4525,264026,810403,1050,NA,NA
"796","Z5-CA-14016","FLGW20001-1616",NA,NA,NA,"ZONE 5 - CONFINED",0.139402864602,2.3751e-11,7.173453736809,NA,"CONFINED AQUIFER","ZONE 5",272012,811902,3090101,"KISSIMMEE","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"NAD27","Z5CA2002",4614,272012,811902,1414,NA,NA
"797","Z5-CA-14017","FLGW20001-1617",NA,NA,NA,"ZONE 5 - CONFINED",0.103367973228,5.2139e-11,9.674176331103,NA,"CONFINED AQUIFER","ZONE 5",262507.898,812354.767,3090204,"BIG CYPRESS SWAMP","Y",NA,NA,2020-03-12,NA,NA,"WGS84","Z5CA2002",2844,262507.898,812354.767,5591,NA,NA
"798","Z5-CA-14018","FLGW20001-1618",NA,NA,NA,"ZONE 5 - CONFINED",0.067533950703,7.9805e-11,14.807367103292,NA,"CONFINED AQUIFER","ZONE 5",263719,814850,3090204,"BIG CYPRESS SWAMP","Y",NA,NA,2020-03-16,NA,NA,"NAD27","Z5CA2002",53064,263720.337,814850.111,6961,NA,NA
"799","Z5-CA-14019","FLGW20001-1619",NA,NA,NA,"ZONE 5 - CONFINED",0.139402864602,3.7236e-11,7.173453736809,NA,"CONFINED AQUIFER","ZONE 5",281541.399,813249.118,3090101,"KISSIMMEE","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"NAD27","Z5CA2002",3267,281541.399,813249.118,11818,NA,NA
"800","Z5-CA-14020","FLGW20001-1620",NA,NA,NA,"ZONE 5 - CONFINED",0.07700052443,6.9993e-11,12.986924535942,NA,"CONFINED AQUIFER","ZONE 5",264610.439,814539.224,3090205,"CALOOSAHATCHEE","Y",NA,NA,2020-02-13,NA,NA,"WGS84","Z5CA2002",48869,264610.439,814539.224,6989,NA,NA
"801","Z5-CA-14021","FLGW20001-1621",NA,NA,NA,"ZONE 5 - CONFINED",0.074411707701,7.2429e-11,13.438745472941,NA,"CONFINED AQUIFER","ZONE 5",263345.268,813616.518,3090205,"CALOOSAHATCHEE","Y",NA,NA,2020-02-19,NA,NA,"WGS84","Z5CA2002",29141,263345.268,813616.518,6969,NA,NA
"802","Z5-CA-14022","FLGW20001-1622",NA,NA,NA,"ZONE 5 - CONFINED",0.123689877308,4.3573e-11,8.084735968438,NA,"CONFINED AQUIFER","ZONE 5",260941.191,813238.985,3090204,"BIG CYPRESS SWAMP","Y",NA,NA,2020-02-06,NA,NA,"WGS84","Z5CA2002",12148,260941.191,813238.985,5632,NA,NA
"803","Z5-CA-14023","FLGW20001-1623",NA,NA,NA,"ZONE 5 - CONFINED",0.139402864602,3.8427e-11,7.173453736809,NA,"CONFINED AQUIFER","ZONE 5",282539,813044,3090101,"KISSIMMEE","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"NAD27","Z5CA2002",5494,282539,813044,1968,NA,NA
"804","Z5-CA-14024","FLGW20001-1624",NA,NA,NA,"ZONE 5 - CONFINED",0.088595582837,6.0833e-11,11.287244442474,NA,"CONFINED AQUIFER","ZONE 5",264430.542,813608.976,3090205,"CALOOSAHATCHEE","Y",NA,NA,2020-02-10,NA,NA,"WGS84","Z5CA2002",29140,264430.542,813608.976,7026,NA,NA
"805","Z5-CA-14025","FLGW20001-1625",NA,NA,NA,"ZONE 5 - CONFINED",0.077667761741,6.9392e-11,12.875354942428,NA,"CONFINED AQUIFER","ZONE 5",261332.748,814732.65,3090204,"BIG CYPRESS SWAMP","Y",NA,NA,2020-02-05,NA,NA,"HPGN","Z5CA2002",12149,261332.748,814732.65,5605,NA,NA
"806","Z5-CA-14026","FLGW20001-1626",NA,NA,NA,"ZONE 5 - CONFINED",0.056588796305,9.524e-11,17.671342479442,NA,"CONFINED AQUIFER","ZONE 5",281122,811620,3090101,"KISSIMMEE","N","OTHERWISE UNSAMPLEABLE","REQUIRED PHYSICAL AND/OR GEOLOGICAL INFORMATION NOT AVAILABLE FOR WELL",NA,NA,NA,"NAD27","Z5CA2002",5581,281122,811620,1860,NA,NA
"807","Z5-CA-14027","FLGW20001-1627",NA,NA,NA,"ZONE 5 - CONFINED",0.139402864602,1.8389e-11,7.173453736809,NA,"CONFINED AQUIFER","ZONE 5",282834.765,813820.619,3090101,"KISSIMMEE","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"WGS84","Z5CA2002",5499,282834.765,813820.619,1990,NA,NA
"808","Z5-CA-14028","FLGW20001-1628",NA,NA,NA,"ZONE 5 - CONFINED",0.11064343114,4.8711e-11,9.038042201825,NA,"CONFINED AQUIFER","ZONE 5",274746.466,812219.467,3090101,"KISSIMMEE","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"WGS84","Z5CA2002",5791,274746.466,812219.467,1688,NA,NA
"809","Z5-CA-14029","FLGW20001-1629",NA,NA,NA,"ZONE 5 - CONFINED",0.07141725172,7.5465e-11,14.002219014521,NA,"CONFINED AQUIFER","ZONE 5",262840.466,815030.231,3090204,"BIG CYPRESS SWAMP","Y",NA,NA,2020-02-18,NA,NA,"NAD27","Z5CA2002",45089,262840.466,815030.231,6939,NA,NA
